2024-06-16 16:49:45.457 CST,,,20001,,666ea729.4e21,1,,2024-06-16 16:49:45 CST,,0,LOG,00000,"ending log output to stderr",,"Future log output will go to log destination ""csvlog"".",,,,,,,"","postmaster"
2024-06-16 16:49:45.457 CST,,,20001,,666ea729.4e21,2,,2024-06-16 16:49:45 CST,,0,LOG,00000,"starting PostgreSQL 13.9 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 8.3.1 20190311 (Red Hat 8.3.1-3), 64-bit",,,,,,,,,"","postmaster"
2024-06-16 16:49:45.458 CST,,,20001,,666ea729.4e21,3,,2024-06-16 16:49:45 CST,,0,LOG,00000,"listening on IPv6 address ""::1"", port 5432",,,,,,,,,"","postmaster"
2024-06-16 16:49:45.458 CST,,,20001,,666ea729.4e21,4,,2024-06-16 16:49:45 CST,,0,LOG,00000,"listening on IPv4 address ""127.0.0.1"", port 5432",,,,,,,,,"","postmaster"
2024-06-16 16:49:45.463 CST,,,20001,,666ea729.4e21,5,,2024-06-16 16:49:45 CST,,0,LOG,00000,"listening on Unix socket ""/tmp/.s.PGSQL.5432""",,,,,,,,,"","postmaster"
2024-06-16 16:49:45.469 CST,,,20003,,666ea729.4e23,1,,2024-06-16 16:49:45 CST,,0,LOG,00000,"database system was shut down at 2024-06-16 16:49:45 CST",,,,,,,,,"","startup"
2024-06-16 16:49:45.475 CST,,,20001,,666ea729.4e21,6,,2024-06-16 16:49:45 CST,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,,"","postmaster"
2024-06-16 16:49:50.636 CST,"raingage","benchmark",20055,"127.0.0.1:46666",666ea72e.4e57,1,"SELECT",2024-06-16 16:49:50 CST,3/2,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'warehouses'",,,,,,,,"","client backend"
2024-06-16 16:49:50.661 CST,"raingage","benchmark",20055,"127.0.0.1:46666",666ea72e.4e57,2,"SELECT",2024-06-16 16:49:50 CST,3/3,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'nURandCLast'",,,,,,,,"","client backend"
2024-06-16 16:49:50.992 CST,"raingage","benchmark",20056,"127.0.0.1:46668",666ea72e.4e58,1,"BEGIN",2024-06-16 16:49:50 CST,4/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:50.994 CST,"raingage","benchmark",20063,"127.0.0.1:46682",666ea72e.4e5f,1,"BEGIN",2024-06-16 16:49:50 CST,11/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:50.994 CST,"raingage","benchmark",20061,"127.0.0.1:46678",666ea72e.4e5d,1,"BEGIN",2024-06-16 16:49:50 CST,9/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:50.994 CST,"raingage","benchmark",20058,"127.0.0.1:46672",666ea72e.4e5a,1,"BEGIN",2024-06-16 16:49:50 CST,6/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:50.997 CST,"raingage","benchmark",20065,"127.0.0.1:46686",666ea72e.4e61,1,"BEGIN",2024-06-16 16:49:50 CST,13/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:50.997 CST,"raingage","benchmark",20064,"127.0.0.1:46684",666ea72e.4e60,1,"BEGIN",2024-06-16 16:49:50 CST,12/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:50.997 CST,"raingage","benchmark",20068,"127.0.0.1:46692",666ea72e.4e64,1,"BEGIN",2024-06-16 16:49:50 CST,16/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:51.000 CST,"raingage","benchmark",20060,"127.0.0.1:46676",666ea72e.4e5c,1,"BEGIN",2024-06-16 16:49:50 CST,8/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:51.001 CST,"raingage","benchmark",20057,"127.0.0.1:46670",666ea72e.4e59,1,"BEGIN",2024-06-16 16:49:50 CST,5/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:51.001 CST,"raingage","benchmark",20062,"127.0.0.1:46680",666ea72e.4e5e,1,"BEGIN",2024-06-16 16:49:50 CST,10/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:51.002 CST,"raingage","benchmark",20067,"127.0.0.1:46690",666ea72e.4e63,1,"BEGIN",2024-06-16 16:49:50 CST,15/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:51.005 CST,"raingage","benchmark",20056,"127.0.0.1:46668",666ea72e.4e58,2,"SELECT",2024-06-16 16:49:50 CST,4/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 16:49:51.005 CST,"raingage","benchmark",20071,"127.0.0.1:46698",666ea72e.4e67,1,"BEGIN",2024-06-16 16:49:50 CST,19/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:51.009 CST,"raingage","benchmark",20069,"127.0.0.1:46694",666ea72e.4e65,1,"BEGIN",2024-06-16 16:49:50 CST,17/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:51.010 CST,"raingage","benchmark",20061,"127.0.0.1:46678",666ea72e.4e5d,2,"SELECT",2024-06-16 16:49:50 CST,9/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 16:49:51.010 CST,"raingage","benchmark",20070,"127.0.0.1:46696",666ea72e.4e66,1,"BEGIN",2024-06-16 16:49:50 CST,18/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:51.012 CST,"raingage","benchmark",20075,"127.0.0.1:46706",666ea72e.4e6b,1,"BEGIN",2024-06-16 16:49:50 CST,23/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:51.012 CST,"raingage","benchmark",20072,"127.0.0.1:46700",666ea72e.4e68,1,"BEGIN",2024-06-16 16:49:50 CST,20/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:49:51.013 CST,"raingage","benchmark",20057,"127.0.0.1:46670",666ea72e.4e59,2,"SELECT",2024-06-16 16:49:50 CST,5/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
