2024-06-16 18:31:24.696 CST,,,43687,,666ebefc.aaa7,1,,2024-06-16 18:31:24 CST,,0,LOG,00000,"ending log output to stderr",,"Future log output will go to log destination ""csvlog"".",,,,,,,"","postmaster"
2024-06-16 18:31:24.696 CST,,,43687,,666ebefc.aaa7,2,,2024-06-16 18:31:24 CST,,0,LOG,00000,"starting PostgreSQL 13.9 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 8.3.1 20190311 (Red Hat 8.3.1-3), 64-bit",,,,,,,,,"","postmaster"
2024-06-16 18:31:24.698 CST,,,43687,,666ebefc.aaa7,3,,2024-06-16 18:31:24 CST,,0,LOG,00000,"listening on IPv6 address ""::1"", port 5432",,,,,,,,,"","postmaster"
2024-06-16 18:31:24.698 CST,,,43687,,666ebefc.aaa7,4,,2024-06-16 18:31:24 CST,,0,LOG,00000,"listening on IPv4 address ""127.0.0.1"", port 5432",,,,,,,,,"","postmaster"
2024-06-16 18:31:24.701 CST,,,43687,,666ebefc.aaa7,5,,2024-06-16 18:31:24 CST,,0,LOG,00000,"listening on Unix socket ""/tmp/.s.PGSQL.5432""",,,,,,,,,"","postmaster"
2024-06-16 18:31:24.710 CST,,,43689,,666ebefc.aaa9,1,,2024-06-16 18:31:24 CST,,0,LOG,00000,"database system was shut down at 2024-06-16 18:31:24 CST",,,,,,,,,"","startup"
2024-06-16 18:31:24.718 CST,,,43687,,666ebefc.aaa7,6,,2024-06-16 18:31:24 CST,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,,"","postmaster"
2024-06-16 18:31:33.783 CST,"raingage","benchmark",43741,"127.0.0.1:48310",666ebf05.aadd,1,"SELECT",2024-06-16 18:31:33 CST,3/2,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'warehouses'",,,,,,,,"","client backend"
2024-06-16 18:31:33.811 CST,"raingage","benchmark",43741,"127.0.0.1:48310",666ebf05.aadd,2,"SELECT",2024-06-16 18:31:33 CST,3/3,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'nURandCLast'",,,,,,,,"","client backend"
2024-06-16 18:31:34.113 CST,"raingage","benchmark",43761,"127.0.0.1:48350",666ebf05.aaf1,1,"BEGIN",2024-06-16 18:31:33 CST,23/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
