2024-06-16 19:47:02.317 CST,,,84308,,666ed0b6.14954,1,,2024-06-16 19:47:02 CST,,0,LOG,00000,"ending log output to stderr",,"Future log output will go to log destination ""csvlog"".",,,,,,,"","postmaster"
2024-06-16 19:47:02.317 CST,,,84308,,666ed0b6.14954,2,,2024-06-16 19:47:02 CST,,0,LOG,00000,"starting PostgreSQL 13.9 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 8.3.1 20190311 (Red Hat 8.3.1-3), 64-bit",,,,,,,,,"","postmaster"
2024-06-16 19:47:02.318 CST,,,84308,,666ed0b6.14954,3,,2024-06-16 19:47:02 CST,,0,LOG,00000,"listening on IPv6 address ""::1"", port 5432",,,,,,,,,"","postmaster"
2024-06-16 19:47:02.318 CST,,,84308,,666ed0b6.14954,4,,2024-06-16 19:47:02 CST,,0,LOG,00000,"listening on IPv4 address ""127.0.0.1"", port 5432",,,,,,,,,"","postmaster"
2024-06-16 19:47:02.322 CST,,,84308,,666ed0b6.14954,5,,2024-06-16 19:47:02 CST,,0,LOG,00000,"listening on Unix socket ""/tmp/.s.PGSQL.5432""",,,,,,,,,"","postmaster"
2024-06-16 19:47:02.333 CST,,,84310,,666ed0b6.14956,1,,2024-06-16 19:47:02 CST,,0,LOG,00000,"database system was shut down at 2024-06-16 19:47:02 CST",,,,,,,,,"","startup"
2024-06-16 19:47:02.345 CST,,,84308,,666ed0b6.14954,6,,2024-06-16 19:47:02 CST,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,,"","postmaster"
2024-06-16 19:47:07.596 CST,"raingage","benchmark",84362,"127.0.0.1:49564",666ed0bb.1498a,1,"SELECT",2024-06-16 19:47:07 CST,3/2,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'warehouses'",,,,,,,,"","client backend"
2024-06-16 19:47:07.633 CST,"raingage","benchmark",84362,"127.0.0.1:49564",666ed0bb.1498a,2,"SELECT",2024-06-16 19:47:07 CST,3/3,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'nURandCLast'",,,,,,,,"","client backend"
2024-06-16 19:47:07.700 CST,"raingage","benchmark",84365,"127.0.0.1:49570",666ed0bb.1498d,1,"BEGIN",2024-06-16 19:47:07 CST,6/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:47:07.704 CST,"raingage","benchmark",84366,"127.0.0.1:49572",666ed0bb.1498e,1,"BEGIN",2024-06-16 19:47:07 CST,7/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:47:07.704 CST,"raingage","benchmark",84367,"127.0.0.1:49574",666ed0bb.1498f,1,"BEGIN",2024-06-16 19:47:07 CST,8/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:47:07.706 CST,"raingage","benchmark",84364,"127.0.0.1:49568",666ed0bb.1498c,1,"BEGIN",2024-06-16 19:47:07 CST,5/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:47:07.721 CST,"raingage","benchmark",84364,"127.0.0.1:49568",666ed0bb.1498c,2,"SELECT",2024-06-16 19:47:07 CST,5/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 19:47:07.724 CST,"raingage","benchmark",84365,"127.0.0.1:49570",666ed0bb.1498d,2,"SELECT",2024-06-16 19:47:07 CST,6/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 19:47:07.725 CST,"raingage","benchmark",84367,"127.0.0.1:49574",666ed0bb.1498f,2,"SELECT",2024-06-16 19:47:07 CST,8/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 19:47:07.727 CST,"raingage","benchmark",84366,"127.0.0.1:49572",666ed0bb.1498e,2,"SELECT",2024-06-16 19:47:07 CST,7/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 19:47:07.787 CST,"raingage","benchmark",84364,"127.0.0.1:49568",666ed0bb.1498c,3,"SELECT",2024-06-16 19:47:07 CST,5/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '29'",,,,,,,,"","client backend"
