2024-06-16 16:22:18.364 CST,,,18591,,666ea0ba.489f,1,,2024-06-16 16:22:18 CST,,0,LOG,00000,"ending log output to stderr",,"Future log output will go to log destination ""csvlog"".",,,,,,,"","postmaster"
2024-06-16 16:22:18.364 CST,,,18591,,666ea0ba.489f,2,,2024-06-16 16:22:18 CST,,0,LOG,00000,"starting PostgreSQL 13.9 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 8.3.1 20190311 (Red Hat 8.3.1-3), 64-bit",,,,,,,,,"","postmaster"
2024-06-16 16:22:18.365 CST,,,18591,,666ea0ba.489f,3,,2024-06-16 16:22:18 CST,,0,LOG,00000,"listening on IPv6 address ""::1"", port 5432",,,,,,,,,"","postmaster"
2024-06-16 16:22:18.365 CST,,,18591,,666ea0ba.489f,4,,2024-06-16 16:22:18 CST,,0,LOG,00000,"listening on IPv4 address ""127.0.0.1"", port 5432",,,,,,,,,"","postmaster"
2024-06-16 16:22:18.368 CST,,,18591,,666ea0ba.489f,5,,2024-06-16 16:22:18 CST,,0,LOG,00000,"listening on Unix socket ""/tmp/.s.PGSQL.5432""",,,,,,,,,"","postmaster"
2024-06-16 16:22:18.374 CST,,,18593,,666ea0ba.48a1,1,,2024-06-16 16:22:18 CST,,0,LOG,00000,"database system was shut down at 2024-06-16 16:22:18 CST",,,,,,,,,"","startup"
2024-06-16 16:22:18.379 CST,,,18591,,666ea0ba.489f,6,,2024-06-16 16:22:18 CST,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,,"","postmaster"
2024-06-16 16:22:24.514 CST,"raingage","benchmark",18645,"127.0.0.1:46206",666ea0c0.48d5,1,"SELECT",2024-06-16 16:22:24 CST,3/2,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'warehouses'",,,,,,,,"","client backend"
2024-06-16 16:22:24.555 CST,"raingage","benchmark",18645,"127.0.0.1:46206",666ea0c0.48d5,2,"SELECT",2024-06-16 16:22:24 CST,3/3,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'nURandCLast'",,,,,,,,"","client backend"
2024-06-16 16:22:24.808 CST,"raingage","benchmark",18654,"127.0.0.1:46224",666ea0c0.48de,1,"BEGIN",2024-06-16 16:22:24 CST,12/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.809 CST,"raingage","benchmark",18647,"127.0.0.1:46210",666ea0c0.48d7,1,"BEGIN",2024-06-16 16:22:24 CST,5/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.812 CST,"raingage","benchmark",18646,"127.0.0.1:46208",666ea0c0.48d6,1,"BEGIN",2024-06-16 16:22:24 CST,4/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.812 CST,"raingage","benchmark",18653,"127.0.0.1:46222",666ea0c0.48dd,1,"BEGIN",2024-06-16 16:22:24 CST,11/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.812 CST,"raingage","benchmark",18650,"127.0.0.1:46216",666ea0c0.48da,1,"BEGIN",2024-06-16 16:22:24 CST,8/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.815 CST,"raingage","benchmark",18655,"127.0.0.1:46226",666ea0c0.48df,1,"BEGIN",2024-06-16 16:22:24 CST,13/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.815 CST,"raingage","benchmark",18648,"127.0.0.1:46212",666ea0c0.48d8,1,"BEGIN",2024-06-16 16:22:24 CST,6/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.816 CST,"raingage","benchmark",18649,"127.0.0.1:46214",666ea0c0.48d9,1,"BEGIN",2024-06-16 16:22:24 CST,7/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.817 CST,"raingage","benchmark",18657,"127.0.0.1:46230",666ea0c0.48e1,1,"BEGIN",2024-06-16 16:22:24 CST,15/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.817 CST,"raingage","benchmark",18652,"127.0.0.1:46220",666ea0c0.48dc,1,"BEGIN",2024-06-16 16:22:24 CST,10/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.817 CST,"raingage","benchmark",18656,"127.0.0.1:46228",666ea0c0.48e0,1,"BEGIN",2024-06-16 16:22:24 CST,14/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.824 CST,"raingage","benchmark",18661,"127.0.0.1:46238",666ea0c0.48e5,1,"BEGIN",2024-06-16 16:22:24 CST,19/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.826 CST,"raingage","benchmark",18663,"127.0.0.1:46242",666ea0c0.48e7,1,"BEGIN",2024-06-16 16:22:24 CST,21/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.826 CST,"raingage","benchmark",18650,"127.0.0.1:46216",666ea0c0.48da,2,"SELECT",2024-06-16 16:22:24 CST,8/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 16:22:24.826 CST,"raingage","benchmark",18658,"127.0.0.1:46232",666ea0c0.48e2,1,"BEGIN",2024-06-16 16:22:24 CST,16/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.827 CST,"raingage","benchmark",18660,"127.0.0.1:46236",666ea0c0.48e4,1,"BEGIN",2024-06-16 16:22:24 CST,18/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.828 CST,"raingage","benchmark",18648,"127.0.0.1:46212",666ea0c0.48d8,2,"SELECT",2024-06-16 16:22:24 CST,6/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 16:22:24.829 CST,"raingage","benchmark",18646,"127.0.0.1:46208",666ea0c0.48d6,2,"SELECT",2024-06-16 16:22:24 CST,4/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 16:22:24.831 CST,"raingage","benchmark",18647,"127.0.0.1:46210",666ea0c0.48d7,2,"SELECT",2024-06-16 16:22:24 CST,5/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 16:22:24.831 CST,"raingage","benchmark",18649,"127.0.0.1:46214",666ea0c0.48d9,2,"SELECT",2024-06-16 16:22:24 CST,7/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 16:22:24.832 CST,"raingage","benchmark",18654,"127.0.0.1:46224",666ea0c0.48de,2,"SELECT",2024-06-16 16:22:24 CST,12/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 16:22:24.832 CST,"raingage","benchmark",18653,"127.0.0.1:46222",666ea0c0.48dd,2,"SELECT",2024-06-16 16:22:24 CST,11/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 16:22:24.832 CST,"raingage","benchmark",18655,"127.0.0.1:46226",666ea0c0.48df,2,"SELECT",2024-06-16 16:22:24 CST,13/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 16:22:24.832 CST,"raingage","benchmark",18652,"127.0.0.1:46220",666ea0c0.48dc,2,"SELECT",2024-06-16 16:22:24 CST,10/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 16:22:24.835 CST,"raingage","benchmark",18668,"127.0.0.1:46252",666ea0c0.48ec,1,"BEGIN",2024-06-16 16:22:24 CST,26/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.835 CST,"raingage","benchmark",18656,"127.0.0.1:46228",666ea0c0.48e0,2,"SELECT",2024-06-16 16:22:24 CST,14/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 16:22:24.835 CST,"raingage","benchmark",18666,"127.0.0.1:46248",666ea0c0.48ea,1,"BEGIN",2024-06-16 16:22:24 CST,24/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.835 CST,"raingage","benchmark",18657,"127.0.0.1:46230",666ea0c0.48e1,2,"SELECT",2024-06-16 16:22:24 CST,15/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 16:22:24.837 CST,"raingage","benchmark",18665,"127.0.0.1:46246",666ea0c0.48e9,1,"BEGIN",2024-06-16 16:22:24 CST,23/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.838 CST,"raingage","benchmark",18667,"127.0.0.1:46250",666ea0c0.48eb,1,"BEGIN",2024-06-16 16:22:24 CST,25/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.838 CST,"raingage","benchmark",18664,"127.0.0.1:46244",666ea0c0.48e8,1,"BEGIN",2024-06-16 16:22:24 CST,22/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.839 CST,"raingage","benchmark",18661,"127.0.0.1:46238",666ea0c0.48e5,2,"SELECT",2024-06-16 16:22:24 CST,19/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 16:22:24.839 CST,"raingage","benchmark",18663,"127.0.0.1:46242",666ea0c0.48e7,2,"SELECT",2024-06-16 16:22:24 CST,21/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 16:22:24.843 CST,"raingage","benchmark",18670,"127.0.0.1:46256",666ea0c0.48ee,1,"BEGIN",2024-06-16 16:22:24 CST,28/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.844 CST,"raingage","benchmark",18660,"127.0.0.1:46236",666ea0c0.48e4,2,"SELECT",2024-06-16 16:22:24 CST,18/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 16:22:24.845 CST,"raingage","benchmark",18659,"127.0.0.1:46234",666ea0c0.48e3,1,"BEGIN",2024-06-16 16:22:24 CST,17/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 16:22:24.846 CST,"raingage","benchmark",18658,"127.0.0.1:46232",666ea0c0.48e2,2,"SELECT",2024-06-16 16:22:24 CST,16/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 16:22:24.850 CST,"raingage","benchmark",18665,"127.0.0.1:46246",666ea0c0.48e9,2,"SELECT",2024-06-16 16:22:24 CST,23/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 16:22:24.850 CST,"raingage","benchmark",18666,"127.0.0.1:46248",666ea0c0.48ea,2,"SELECT",2024-06-16 16:22:24 CST,24/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 16:22:24.854 CST,"raingage","benchmark",18668,"127.0.0.1:46252",666ea0c0.48ec,2,"SELECT",2024-06-16 16:22:24 CST,26/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 16:22:24.858 CST,"raingage","benchmark",18667,"127.0.0.1:46250",666ea0c0.48eb,2,"SELECT",2024-06-16 16:22:24 CST,25/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 16:22:24.860 CST,"raingage","benchmark",18664,"127.0.0.1:46244",666ea0c0.48e8,2,"SELECT",2024-06-16 16:22:24 CST,22/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '1'",,,,,,,,"","client backend"
2024-06-16 16:22:24.862 CST,"raingage","benchmark",18670,"127.0.0.1:46256",666ea0c0.48ee,2,"SELECT",2024-06-16 16:22:24 CST,28/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 16:22:24.864 CST,"raingage","benchmark",18659,"127.0.0.1:46234",666ea0c0.48e3,2,"SELECT",2024-06-16 16:22:24 CST,17/2,0,LOG,00000,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2 ","parameters: $1 = '1', $2 = '2'",,,,,,,,"","client backend"
2024-06-16 16:22:24.893 CST,"raingage","benchmark",18650,"127.0.0.1:46216",666ea0c0.48da,3,"SELECT",2024-06-16 16:22:24 CST,8/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '2', $3 = '86'",,,,,,,,"","client backend"
2024-06-16 16:22:24.896 CST,"raingage","benchmark",18652,"127.0.0.1:46220",666ea0c0.48dc,3,"SELECT",2024-06-16 16:22:24 CST,10/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '2', $3 = '90'",,,,,,,,"","client backend"
2024-06-16 16:22:24.896 CST,"raingage","benchmark",18646,"127.0.0.1:46208",666ea0c0.48d6,3,"SELECT",2024-06-16 16:22:24 CST,4/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '20'",,,,,,,,"","client backend"
2024-06-16 16:22:24.898 CST,"raingage","benchmark",18647,"127.0.0.1:46210",666ea0c0.48d7,3,"SELECT",2024-06-16 16:22:24 CST,5/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '29'",,,,,,,,"","client backend"
2024-06-16 16:22:24.899 CST,"raingage","benchmark",18653,"127.0.0.1:46222",666ea0c0.48dd,3,"SELECT",2024-06-16 16:22:24 CST,11/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '2', $3 = '77'",,,,,,,,"","client backend"
2024-06-16 16:22:24.899 CST,"raingage","benchmark",18654,"127.0.0.1:46224",666ea0c0.48de,3,"SELECT",2024-06-16 16:22:24 CST,12/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '2', $3 = '72'",,,,,,,,"","client backend"
2024-06-16 16:22:24.901 CST,"raingage","benchmark",18657,"127.0.0.1:46230",666ea0c0.48e1,3,"SELECT",2024-06-16 16:22:24 CST,15/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '2', $3 = '59'",,,,,,,,"","client backend"
2024-06-16 16:22:24.903 CST,"raingage","benchmark",18661,"127.0.0.1:46238",666ea0c0.48e5,3,"SELECT",2024-06-16 16:22:24 CST,19/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '2', $3 = '8'",,,,,,,,"","client backend"
2024-06-16 16:22:24.903 CST,"raingage","benchmark",18648,"127.0.0.1:46212",666ea0c0.48d8,3,"SELECT",2024-06-16 16:22:24 CST,6/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,"","client backend"
2024-06-16 16:22:24.904 CST,"raingage","benchmark",18649,"127.0.0.1:46214",666ea0c0.48d9,3,"SELECT",2024-06-16 16:22:24 CST,7/2,0,LOG,00000,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '2', $3 = '86'",,,,,,,,"","client backend"
